
SetupTitle, ID-VG 5
PrimitiveTest, I/V Sweep
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, cdb13db6-f9ab-4e38-a29e-71548a03f1bb
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -8
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-14, 1E-14
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.01, 1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, ID, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG 5
Dimension1, 182, 182, 182
Dimension2, 1, 1, 1
DataName, VG, IG, ID
DataValue, -8, -2.8413000000000002E-11, 2.1513000000000002E-11
DataValue, -7.8, -2.0157E-11, 1.7603000000000002E-11
DataValue, -7.6000000000000005, -1.6821000000000002E-11, 1.5097E-11
DataValue, -7.4, -1.5890000000000003E-11, 1.2997E-11
DataValue, -7.2, -1.4613000000000002E-11, 1.2755E-11
DataValue, -7, -1.4852E-11, 1.2440000000000001E-11
DataValue, -6.8, -1.3157000000000001E-11, 1.1448E-11
DataValue, -6.6000000000000005, -1.2106E-11, 1.1552000000000001E-11
DataValue, -6.4, -1.2554000000000002E-11, 1.1687E-11
DataValue, -6.2, -1.2049000000000001E-11, 1.0525E-11
DataValue, -6, -1.0598000000000002E-11, 9.8490000000000014E-12
DataValue, -5.8, -1.0148E-11, 9.722E-12
DataValue, -5.6000000000000005, -9.3910000000000015E-12, 8.559E-12
DataValue, -5.4, -9.05E-12, 8.628E-12
DataValue, -5.2, -8.01E-12, 7.578E-12
DataValue, -5, -7.4340000000000008E-12, 7.511E-12
DataValue, -4.8, -6.4850000000000007E-12, 7.002E-12
DataValue, -4.6000000000000005, -5.488E-12, 6.421E-12
DataValue, -4.4, -4.399E-12, 6.3770000000000008E-12
DataValue, -4.2, -2.5550000000000003E-12, 5.585E-12
DataValue, -4, -5.62E-13, 5.75E-12
DataValue, -3.8000000000000003, 1.934E-12, 6.224E-12
DataValue, -3.6, 5.2000000000000005E-12, 8.0030000000000013E-12
DataValue, -3.4, 7.9450000000000014E-12, 1.2513E-11
DataValue, -3.2, 8.817E-12, 2.1782000000000002E-11
DataValue, -3, 6.776E-12, 3.6770000000000006E-11
DataValue, -2.8000000000000003, 4.344E-12, 5.7773000000000004E-11
DataValue, -2.6, 2.374E-12, 8.8332000000000011E-11
DataValue, -2.4, 6.4200000000000009E-13, 1.3556600000000002E-10
DataValue, -2.2, 1.28E-13, 2.0901700000000002E-10
DataValue, -2, 8.5E-14, 3.2427400000000004E-10
DataValue, -1.8, 3.1300000000000003E-13, 5.0466700000000005E-10
DataValue, -1.6, 2.9800000000000004E-13, 7.93598E-10
DataValue, -1.4000000000000001, -4.991E-12, 1.25605E-09
DataValue, -1.2, 1.0700000000000001E-13, 2.03733E-09
DataValue, -1, 7.8100000000000011E-13, 3.31224E-09
DataValue, -0.8, 9.78E-13, 5.45003E-09
DataValue, -0.6, 1.3340000000000002E-12, 9.14659E-09
DataValue, -0.4, 2.8E-14, 1.62684E-08
DataValue, -0.2, 1.044E-12, 2.8235499999999998E-08
DataValue, 0, 1.4680000000000002E-12, 4.94099E-08
DataValue, 0.2, 2.1240000000000002E-12, 8.7313299999999986E-08
DataValue, 0.4, 1.1350000000000001E-12, 1.6476799999999998E-07
DataValue, 0.6, 2.16E-12, 2.78735E-07
DataValue, 0.8, 2.753E-12, 4.56443E-07
DataValue, 1, 3.1650000000000003E-12, 7.13979E-07
DataValue, 1.2, 3.389E-12, 1.05753E-06
DataValue, 1.4000000000000001, 7.1900000000000007E-13, 1.5349800000000002E-06
DataValue, 1.6, 3.3370000000000004E-12, 2.0325700000000003E-06
DataValue, 1.8, 4.046E-12, 2.6033800000000002E-06
DataValue, 2, 4.8710000000000006E-12, 3.24713E-06
DataValue, 2.2, 6.174E-12, 3.96574E-06
DataValue, 2.4, 8.356E-12, 4.75896E-06
DataValue, 2.6, 1.1855E-11, 5.6265400000000005E-06
DataValue, 2.8000000000000003, 1.7188E-11, 6.5698400000000004E-06
DataValue, 3, 2.4544000000000002E-11, 7.5892700000000008E-06
DataValue, 3.2, 3.4544E-11, 8.68478E-06
DataValue, 3.4, 4.8005000000000006E-11, 9.8531100000000013E-06
DataValue, 3.6, 6.5804E-11, 1.109816E-05
DataValue, 3.8000000000000003, 8.825500000000001E-11, 1.25789E-05
DataValue, 4, 1.17072E-10, 1.39289E-05
DataValue, 4.2, 1.52001E-10, 1.5367800000000002E-05
DataValue, 4.4, 1.9367300000000002E-10, 1.68863E-05
DataValue, 4.6000000000000005, 2.4314500000000004E-10, 1.84805E-05
DataValue, 4.8, 2.9955E-10, 2.01526E-05
DataValue, 5, 3.6487500000000005E-10, 2.18953E-05
DataValue, 5.2, 4.4123800000000005E-10, 2.3708E-05
DataValue, 5.4, 5.2472E-10, 2.55903E-05
DataValue, 5.6000000000000005, 6.1983E-10, 2.75389E-05
DataValue, 5.8, 7.24104E-10, 2.9547700000000002E-05
DataValue, 6, 8.4111100000000012E-10, 3.16136E-05
DataValue, 6.2, 9.3588600000000013E-10, 3.40829E-05
DataValue, 6.4, 1.05497E-09, 3.63514E-05
DataValue, 6.6000000000000005, 1.22351E-09, 3.83491E-05
DataValue, 6.8, 1.40776E-09, 4.04141E-05
DataValue, 7, 1.61165E-09, 4.25307E-05
DataValue, 7.2, 1.83384E-09, 4.4672800000000004E-05
DataValue, 7.4, 2.07486E-09, 4.68342E-05
DataValue, 7.6000000000000005, 2.34211E-09, 4.9008500000000004E-05
DataValue, 7.8, 2.62522E-09, 5.11853E-05
DataValue, 8, 2.9393E-09, 5.3361E-05
DataValue, 8.2, 3.27978E-09, 5.55342E-05
DataValue, 8.4, 3.64504E-09, 5.77016E-05
DataValue, 8.6, 4.04041E-09, 5.9859500000000005E-05
DataValue, 8.8, 4.472E-09, 6.20109E-05
DataValue, 9, 4.93285E-09, 6.41591E-05
DataValue, 9.2000000000000011, 5.40903E-09, 6.62987E-05
DataValue, 9.4, 5.91843E-09, 6.84305E-05
DataValue, 9.6, 6.46374E-09, 7.05646E-05
DataValue, 9.8, 7.0519699999999996E-09, 7.26827E-05
DataValue, 10, 7.64973E-09, 7.47974E-05
DataValue, 10, 7.45984E-09, 7.50294E-05
DataValue, 9.8, 6.36551E-09, 7.36459E-05
DataValue, 9.6, 5.48463E-09, 7.21745E-05
DataValue, 9.4, 4.7357E-09, 7.06433E-05
DataValue, 9.2000000000000011, 4.10133E-09, 6.9085800000000009E-05
DataValue, 9, 3.55393E-09, 6.75053E-05
DataValue, 8.8, 3.07614E-09, 6.59072E-05
DataValue, 8.6, 2.65277E-09, 6.4291900000000007E-05
DataValue, 8.4, 2.28662E-09, 6.26618E-05
DataValue, 8.2, 1.96547E-09, 6.10164E-05
DataValue, 8, 1.68445E-09, 5.93595E-05
DataValue, 7.8, 1.44221E-09, 5.76876E-05
DataValue, 7.6000000000000005, 1.22833E-09, 5.60007E-05
DataValue, 7.4, 1.04359E-09, 5.42955E-05
DataValue, 7.2, 8.8845200000000009E-10, 5.25275E-05
DataValue, 7, 7.4889200000000011E-10, 5.07817E-05
DataValue, 6.8, 6.2836000000000009E-10, 4.9009100000000005E-05
DataValue, 6.6000000000000005, 5.25717E-10, 4.72204E-05
DataValue, 6.4, 4.3762100000000004E-10, 4.5413E-05
DataValue, 6.2, 3.61925E-10, 4.3585300000000004E-05
DataValue, 6, 2.98066E-10, 4.17394E-05
DataValue, 5.8, 2.43727E-10, 3.9883100000000004E-05
DataValue, 5.6000000000000005, 1.97882E-10, 3.80178E-05
DataValue, 5.4, 1.5934400000000002E-10, 3.61551E-05
DataValue, 5.2, 1.2710800000000002E-10, 3.42973E-05
DataValue, 5, 1.0122100000000001E-10, 3.2442E-05
DataValue, 4.8, 7.8769000000000007E-11, 3.06187E-05
DataValue, 4.6000000000000005, 6.0197000000000009E-11, 2.88259E-05
DataValue, 4.4, 4.4831000000000004E-11, 2.70731E-05
DataValue, 4.2, 3.2475E-11, 2.5359100000000003E-05
DataValue, 4, 2.2664E-11, 2.36827E-05
DataValue, 3.8000000000000003, 1.4868000000000002E-11, 2.20586E-05
DataValue, 3.6, 8.6970000000000014E-12, 2.0482200000000002E-05
DataValue, 3.4, 3.983E-12, 1.8958E-05
DataValue, 3.2, 3.05E-13, 1.74834E-05
DataValue, 3, -2.4760000000000004E-12, 1.6064E-05
DataValue, 2.8000000000000003, -4.601E-12, 1.4702100000000001E-05
DataValue, 2.6, -6.353E-12, 1.33955E-05
DataValue, 2.4, -7.655E-12, 1.21468E-05
DataValue, 2.2, -8.7810000000000015E-12, 1.09576E-05
DataValue, 2, -9.902E-12, 9.8227000000000017E-06
DataValue, 1.8, -1.0754E-11, 8.75341E-06
DataValue, 1.6, -1.2048E-11, 7.74542E-06
DataValue, 1.4000000000000001, -1.3685E-11, 6.7922200000000005E-06
DataValue, 1.2, -1.5980000000000003E-11, 5.90522E-06
DataValue, 1, -1.9825E-11, 5.08145E-06
DataValue, 0.8, -2.5962E-11, 4.32173E-06
DataValue, 0.6, -3.6202000000000006E-11, 3.62631E-06
DataValue, 0.4, -5.2569000000000004E-11, 2.99649E-06
DataValue, 0.2, -7.574400000000001E-11, 2.43341E-06
DataValue, 0, -1.0706500000000001E-10, 1.93844E-06
DataValue, -0.2, -1.4408100000000002E-10, 1.51019E-06
DataValue, -0.4, -1.8931900000000002E-10, 1.14734E-06
DataValue, -0.6, -2.4035300000000003E-10, 8.47048E-07
DataValue, -0.8, -2.92126E-10, 6.10861E-07
DataValue, -1, -3.5330900000000004E-10, 4.27205E-07
DataValue, -1.2, -4.17894E-10, 2.89639E-07
DataValue, -1.4000000000000001, -4.83774E-10, 1.9042299999999998E-07
DataValue, -1.6, -5.50513E-10, 1.21226E-07
DataValue, -1.8, -6.157410000000001E-10, 7.4923299999999992E-08
DataValue, -2, -6.6997700000000007E-10, 4.51751E-08
DataValue, -2.2, -7.2978E-10, 2.6801999999999997E-08
DataValue, -2.4, -7.8365900000000005E-10, 1.5654399999999998E-08
DataValue, -2.6, -8.2736E-10, 8.76701E-09
DataValue, -2.8000000000000003, -8.1869900000000007E-10, 5.07507E-09
DataValue, -3, -8.5111200000000009E-10, 2.94204E-09
DataValue, -3.2, -8.70232E-10, 1.73176E-09
DataValue, -3.4, -8.7250600000000009E-10, 1.04415E-09
DataValue, -3.6, -8.55997E-10, 6.2798300000000006E-10
DataValue, -3.8000000000000003, -7.47702E-10, 4.0779000000000005E-10
DataValue, -4, -6.83482E-10, 2.80759E-10
DataValue, -4.2, -6.2122100000000006E-10, 2.0667600000000002E-10
DataValue, -4.4, -5.617E-10, 1.60755E-10
DataValue, -4.6000000000000005, -5.07374E-10, 1.31752E-10
DataValue, -4.8, -4.57674E-10, 1.1149200000000001E-10
DataValue, -5, -4.1537600000000003E-10, 9.7046000000000008E-11
DataValue, -5.2, -3.7263100000000004E-10, 8.6937000000000012E-11
DataValue, -5.4, -3.3993700000000004E-10, 7.9241000000000011E-11
DataValue, -5.6000000000000005, -3.0974400000000004E-10, 7.2939E-11
DataValue, -5.8, -2.84109E-10, 6.8133E-11
DataValue, -6, -2.61547E-10, 6.4673000000000008E-11
DataValue, -6.2, -2.43822E-10, 6.1812000000000008E-11
DataValue, -6.4, -2.2676800000000002E-10, 5.9418000000000009E-11
DataValue, -6.6000000000000005, -2.13186E-10, 5.7456000000000006E-11
DataValue, -6.8, -2.0052900000000002E-10, 5.5771000000000007E-11
DataValue, -7, -1.89222E-10, 5.4497000000000006E-11
DataValue, -7.2, -1.79398E-10, 5.3269000000000005E-11
DataValue, -7.4, -1.7070000000000002E-10, 5.1821000000000004E-11
DataValue, -7.6000000000000005, -1.62882E-10, 5.3289E-11
DataValue, -7.8, -1.5695E-10, 5.1316E-11
DataValue, -8, -1.48986E-10, 5.0325000000000005E-11
